reference,hts_annotation,frame,reason
tool_bbox,tool_seg,08_1_0378,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0379,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0380,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0381,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0391,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0609,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0649,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0654,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0655,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0687,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0699,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0702,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0703,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0704,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0711,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0788,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0793,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_0848,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1069,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1166,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1172,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1310,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1383,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1393,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1394,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1395,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1472,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1493,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1494,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1495,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1500,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1515,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1561,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1562,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1564,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1580,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1583,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1626,listed_but_zero_annotation
tool_bbox,tool_seg,08_1_1641,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0206,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0225,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0254,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0283,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0291,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0296,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0340,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0349,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0350,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0351,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0362,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0380,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0418,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0422,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0494,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0495,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0496,listed_but_zero_annotation
tool_bbox,tool_seg,08_2_0499,listed_but_zero_annotation
tool_bbox,tool_seg,10_1_0267,listed_but_zero_annotation
tool_bbox,tool_seg,10_1_1108,listed_but_zero_annotation
tool_bbox,tool_seg,10_1_1115,listed_but_zero_annotation
tool_bbox,tool_seg,11_1_1317,listed_but_zero_annotation
tool_bbox,tool_seg,11_1_1318,listed_but_zero_annotation
tool_bbox,tool_seg,12_1_0838,listed_but_zero_annotation
tool_bbox,tool_seg,13_1_0413,listed_but_zero_annotation
tool_bbox,tool_seg,13_1_0414,listed_but_zero_annotation
tool_bbox,tool_seg,13_1_0676,listed_but_zero_annotation
tool_bbox,tool_seg,14_1_0575,listed_but_zero_annotation
tool_bbox,tool_seg,14_1_0991,listed_but_zero_annotation
tool_bbox,tool_seg,14_2_0435,listed_but_zero_annotation
tool_bbox,tool_seg,14_2_0436,listed_but_zero_annotation
tool_bbox,tool_seg,15_1_0133,listed_but_zero_annotation
tool_bbox,tool_seg,15_1_0134,listed_but_zero_annotation
tool_bbox,tool_seg,15_1_0142,listed_but_zero_annotation
tool_bbox,tool_seg,15_1_0143,listed_but_zero_annotation
tool_bbox,handtool_seg,01_1_0698,listed_but_zero_annotation
tool_bbox,handtool_seg,02_1_0440,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0170,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0172,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0191,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0538,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0569,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0596,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0598,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0813,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0843,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0844,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0867,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0868,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0897,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0944,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_0952,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_1076,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_1212,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_1214,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_1278,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_1472,listed_but_zero_annotation
tool_bbox,handtool_seg,03_2_1544,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1018,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1048,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1049,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1053,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1055,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1056,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1057,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1059,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1062,listed_but_zero_annotation
tool_bbox,handtool_seg,04_1_1249,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_0161,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_0293,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_0548,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_0687,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_0844,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_0999,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1000,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1202,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1363,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1394,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1417,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1426,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1529,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1587,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1622,listed_but_zero_annotation
tool_bbox,handtool_seg,05_1_1641,listed_but_zero_annotation
tool_bbox,handtool_seg,05_2_0035,listed_but_zero_annotation
tool_bbox,handtool_seg,05_2_0036,listed_but_zero_annotation
tool_bbox,handtool_seg,05_2_0045,listed_but_zero_annotation
tool_bbox,handtool_seg,05_2_0048,listed_but_zero_annotation
tool_bbox,handtool_seg,05_2_0163,listed_but_zero_annotation
tool_bbox,handtool_seg,05_2_0187,listed_but_zero_annotation
tool_bbox,handtool_seg,05_2_0206,listed_but_zero_annotation
tool_bbox,handtool_seg,05_2_0231,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_0003,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_0436,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_0773,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_0905,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_0924,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_1000,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_1005,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_1087,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_1232,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_1259,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_1287,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_1288,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_1289,listed_but_zero_annotation
tool_bbox,handtool_seg,06_1_1343,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0299,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0330,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0346,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0370,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0483,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0489,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0579,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0609,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0710,listed_but_zero_annotation
tool_bbox,handtool_seg,06_2_0715,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0139,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0530,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0554,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0691,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0717,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0718,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0722,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0725,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0764,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0766,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0769,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0770,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0771,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0785,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0794,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0862,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_0960,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1046,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1076,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1086,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1098,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1099,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1112,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1116,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1117,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1118,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1122,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1123,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1165,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1193,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1196,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1205,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1206,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1212,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1240,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1242,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1243,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1285,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1306,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1315,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1321,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1345,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1350,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1474,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1475,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1519,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1531,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1532,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1534,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1539,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1540,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1560,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1594,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1602,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1603,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1616,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1628,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1630,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1634,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1639,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1657,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1658,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1659,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1660,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1661,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1662,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1663,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1664,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1665,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1666,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1667,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1669,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1682,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1683,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1684,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1685,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1686,listed_but_zero_annotation
tool_bbox,handtool_seg,07_1_1689,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0055,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0073,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0095,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0105,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0108,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0109,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0110,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0111,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0130,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0132,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0138,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0160,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0164,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0186,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0188,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0190,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0191,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0192,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0197,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0204,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0227,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0228,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0229,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0230,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0231,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0232,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0233,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0238,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0269,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0270,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0279,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0286,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0289,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0292,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0293,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0374,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0392,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0443,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0457,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0598,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0639,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0667,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0676,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0694,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0702,listed_but_zero_annotation
tool_bbox,handtool_seg,07_2_0711,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0333,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0335,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0389,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0390,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0391,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0408,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0605,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0606,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0607,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0609,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0614,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0615,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0616,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0617,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0620,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0621,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0623,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0626,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0627,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0649,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0654,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0655,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0657,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0659,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0683,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0687,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0694,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0695,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0699,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0702,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0703,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0704,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0705,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0706,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0711,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0732,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0747,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0748,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0749,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0765,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0788,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0793,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0794,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0795,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0796,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0797,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0798,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0799,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0800,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_0848,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_1069,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_1166,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_1213,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_1266,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_1281,listed_but_zero_annotation
tool_bbox,handtool_seg,08_1_1290,listed_but_zero_annotation
