split,frame,hand_slot,recovered_tool,containment,margin,img_h,img_w
train,06_1_0665,Right Hand Tool,Scissors,1.0,0.9527,1080,1920
train,15_1_0643,Right Hand Tool,Raspatory,0.9985,0.9881,1080,1920
train,01_1_0657,Right Hand Tool,Scissors,0.9991,0.9991,1080,1920
train,01_1_1248,Left Hand Tool,Tweezers,0.994,0.994,1080,1920
train,15_1_0661,Left Hand Tool,Tweezers,0.9991,0.9991,1080,1920
train,13_1_1116,Right Hand Tool,Needle Holders,1.0,0.9813,1080,1920
train,01_1_1046,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_0582,Right Hand Tool,Bipolar Forceps,0.948,0.948,1080,1920
train,06_1_0462,Left Hand Tool,Suction Cannula,1.0,0.8907,1080,1920
train,06_1_1401,Right Hand Tool,Scissors,0.9987,0.717,1080,1920
train,02_1_0747,Right Hand Tool,Needle Holders,0.9591,0.5661,1080,1920
train,13_1_0467,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0636,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,11_1_0693,Left Hand Tool,Tweezers,1.0,0.9187,1080,1920
train,13_1_0301,Right Hand Tool,Gauze,0.0002,0.0002,1080,1920
train,08_1_1027,Right Hand Tool,Scalpel,0.996,0.9939,1080,1920
train,01_1_0323,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,15_1_0172,Left Hand Tool,Gauze,0.9999,0.9999,1080,1920
train,15_1_0609,Right Hand Tool,Raspatory,0.9999,0.9929,1080,1920
train,06_1_1089,Right Hand Tool,Bipolar Forceps,0.9706,0.6571,1080,1920
train,11_1_1062,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,11_1_1102,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0885,Left Hand Tool,Tweezers,1.0,0.9919,1080,1920
train,06_1_1215,Right Hand Tool,Needle Holders,0.9939,0.9939,1080,1920
train,08_1_0835,Left Hand Tool,Tweezers,1.0,0.9985,1080,1920
train,06_1_0883,Left Hand Tool,Tweezers,1.0,0.937,1080,1920
train,06_1_0671,Right Hand Tool,Scissors,0.946,0.946,1080,1920
train,11_1_0499,Right Hand Tool,Scissors,1.0,0.5826,1080,1920
train,13_1_1095,Right Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0759,Right Hand Tool,Scissors,1.0,0.6435,1080,1920
train,13_1_1172,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0804,Right Hand Tool,Needle Holders,0.4005,0.4005,1080,1920
train,01_1_0923,Two Hands Tool,Needle Holders,0.9974,0.9974,1080,1920
train,06_1_0705,Right Hand Tool,Raspatory,0.9999,0.9999,1080,1920
train,11_1_0565,Right Hand Tool,Scissors,1.0,0.9939,1080,1920
train,01_1_0580,Right Hand Tool,Bipolar Forceps,0.9799,0.935,1080,1920
train,06_1_1308,Right Hand Tool,Needle Holders,0.9958,0.7604,1080,1920
train,13_1_0862,Right Hand Tool,Needle Holders,0.8605,0.8605,1080,1920
train,13_1_0332,Right Hand Tool,Scalpel,0.4618,0.4617,1080,1920
train,13_1_1119,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,02_1_0670,Left Hand Tool,Tweezers,0.9741,0.9741,1080,1920
train,13_1_0785,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,06_1_1308,Left Hand Tool,Gauze,0.9785,0.7806,1080,1920
train,08_1_1547,Right Hand Tool,Needle Holders,0.9943,0.0,1080,1920
train,08_1_0472,Right Hand Tool,Mouth Gag,0.9949,0.0226,1080,1920
train,13_1_0443,Left Hand Tool,Scalpel,0.0,0.0,1080,1920
train,01_1_0848,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,15_1_0619,Right Hand Tool,Raspatory,0.9988,0.9143,1080,1920
train,11_1_0456,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,08_1_1601,Left Hand Tool,Tweezers,0.998,0.7954,1080,1920
train,13_1_0792,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,02_1_0424,Right Hand Tool,Scissors,0.9739,0.2123,1080,1920
train,11_1_1272,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_1033,Right Hand Tool,Scissors,0.9974,0.9974,1080,1920
train,13_1_0760,Left Hand Tool,Tweezers,0.1824,0.1824,1080,1920
train,01_1_0951,Right Hand Tool,Needle Holders,0.9705,0.9705,1080,1920
train,13_1_0263,Right Hand Tool,Bipolar Forceps,1.0,0.9931,1080,1920
train,11_1_0391,Right Hand Tool,Bipolar Forceps,1.0,0.7107,1080,1920
train,01_1_0397,Right Hand Tool,Bipolar Forceps,1.0,0.852,1080,1920
train,08_1_0244,Right Hand Tool,Syringe,1.0,0.3184,1080,1920
train,01_1_0552,Right Hand Tool,Bipolar Forceps,0.9918,0.9863,1080,1920
train,06_1_1419,Right Hand Tool,Scissors,0.9997,0.7752,1080,1920
train,01_1_0731,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0921,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,11_1_0513,Left Hand Tool,Retractor,1.0,1.0,1080,1920
train,13_1_0754,Left Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,01_1_0754,Left Hand Tool,Gauze,1.0,0.9965,1080,1920
train,13_1_1074,Left Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,12_1_0470,Two Hands Tool,Suction Cannula,1.0,0.8924,1080,1920
train,13_1_0937,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,08_1_0523,Right Hand Tool,Scissors,0.9997,0.8562,1080,1920
train,01_1_0397,Left Hand Tool,Tweezers,1.0,0.7908,1080,1920
train,11_1_0931,Right Hand Tool,Bipolar Forceps,1.0,0.6759,1080,1920
train,06_1_1421,Right Hand Tool,Scissors,0.9925,0.8144,1080,1920
train,11_1_0558,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,08_1_1043,Right Hand Tool,Scissors,0.9965,0.9965,1080,1920
train,01_1_0442,Right Hand Tool,Scissors,0.9656,0.9595,1080,1920
train,01_1_1258,Left Hand Tool,Tweezers,0.9978,0.9978,1080,1920
train,13_1_1162,Right Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,01_1_1229,Left Hand Tool,Tweezers,0.9847,0.98,1080,1920
train,01_1_0503,Right Hand Tool,Bipolar Forceps,1.0,0.999,1080,1920
train,11_1_1283,Left Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,13_1_0726,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0916,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,06_1_1251,Right Hand Tool,Needle Holders,0.997,0.3342,1080,1920
train,01_1_0326,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,01_1_0647,Right Hand Tool,Bipolar Forceps,1.0,0.9873,1080,1920
train,08_1_0401,Right Hand Tool,Scissors,0.9977,0.4632,1080,1920
train,13_1_1076,Left Hand Tool,Tweezers,0.0049,0.0049,1080,1920
train,13_1_0337,Left Hand Tool,Tweezers,1.0,0.1948,1080,1920
train,08_1_1593,Left Hand Tool,Suction Cannula,0.9997,0.7053,1080,1920
train,01_1_1070,Left Hand Tool,Tweezers,0.9975,0.9975,1080,1920
train,08_1_0830,Right Hand Tool,Scissors,0.9999,0.6157,1080,1920
train,02_1_0515,Left Hand Tool,Tweezers,0.9313,0.9313,1080,1920
train,01_1_0640,Left Hand Tool,Gauze,1.0,0.9998,1080,1920
train,01_1_1091,Left Hand Tool,Tweezers,0.9702,0.9702,1080,1920
train,13_1_0769,Left Hand Tool,Tweezers,0.0145,0.0066,1080,1920
train,15_1_0430,Right Hand Tool,Raspatory,0.9986,0.9986,1080,1920
train,01_1_0950,Right Hand Tool,Needle Holders,0.9985,0.9905,1080,1920
train,01_1_1231,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,08_1_0611,Left Hand Tool,Tweezers,1.0,0.8351,1080,1920
train,12_1_0513,Right Hand Tool,Suction Cannula,1.0,0.4551,1080,1920
train,15_1_0601,Left Hand Tool,Tweezers,1.0,0.9534,1080,1920
train,06_1_0501,Left Hand Tool,Suction Cannula,1.0,0.9881,1080,1920
train,13_1_0523,Left Hand Tool,Tweezers,1.0,0.7214,1080,1920
train,08_1_0350,Right Hand Tool,Mouth Gag,0.9852,0.0016,1080,1920
train,11_1_0695,Right Hand Tool,Gauze,1.0,0.7364,1080,1920
train,13_1_0469,Right Hand Tool,Electric Cautery,0.3333,0.2313,1080,1920
train,02_1_0634,Right Hand Tool,Gauze,0.9771,0.9771,1080,1920
train,11_1_0447,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_1199,Left Hand Tool,Tweezers,0.9986,0.9986,1080,1920
train,13_1_0203,Two Hands Tool,Tweezers,1.0,0.921,1080,1920
train,06_1_0467,Right Hand Tool,Scalpel,0.9982,0.9594,1080,1920
train,06_1_0981,Right Hand Tool,Raspatory,1.0,0.0364,1080,1920
train,06_1_0432,Right Hand Tool,Mouth Gag,1.0,0.0454,1080,1920
train,15_1_0431,Right Hand Tool,Raspatory,0.9993,0.9993,1080,1920
train,01_1_1239,Right Hand Tool,Needle Holders,0.9935,0.9935,1080,1920
train,11_1_0677,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,15_1_0444,Left Hand Tool,Tweezers,0.999,0.999,1080,1920
train,08_1_0773,Left Hand Tool,Tweezers,0.9945,0.9945,1080,1920
train,08_1_1153,Left Hand Tool,Suction Cannula,0.9981,0.98,1080,1920
train,11_1_0323,Right Hand Tool,Syringe,1.0,1.0,1080,1920
train,11_1_0446,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_0377,Right Hand Tool,Scalpel,0.993,0.842,1080,1920
train,13_1_0153,Left Hand Tool,Gauze,1.0,0.6319,1080,1920
train,08_1_0344,Right Hand Tool,Scalpel,0.998,0.998,1080,1920
train,01_1_0882,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,08_1_0451,Left Hand Tool,Suction Cannula,0.9846,0.645,1080,1920
train,08_1_1621,Right Hand Tool,Needle Holders,1.0,0.0522,1080,1920
train,08_1_0401,Left Hand Tool,Tweezers,1.0,0.7431,1080,1920
train,15_1_0466,Two Hands Tool,Raspatory,0.9826,0.9202,1080,1920
train,13_1_0526,Left Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,13_1_1175,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,15_1_0638,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_0703,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0941,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_0422,Left Hand Tool,Tweezers,1.0,0.7649,1080,1920
train,06_1_1111,Right Hand Tool,Scissors,0.9935,0.9935,1080,1920
train,15_1_0319,Left Hand Tool,Tweezers,0.9939,0.9939,1080,1920
train,11_1_0688,Left Hand Tool,Tweezers,1.0,0.9998,1080,1920
train,13_1_0925,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,06_1_0236,Two Hands Tool,Gauze,0.95,0.4845,1080,1920
train,08_1_0508,Right Hand Tool,Scissors,0.989,0.7186,1080,1920
train,11_1_1243,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,15_1_0419,Right Hand Tool,Scalpel,0.9997,0.9997,1080,1920
train,11_1_0972,Two Hands Tool,Syringe,1.0,0.9789,1080,1920
train,02_1_0285,Two Hands Tool,Syringe,1.0,0.9986,1080,1920
train,06_1_0307,Two Hands Tool,Mouth Gag,0.982,0.0698,1080,1920
train,13_1_0453,Left Hand Tool,Tweezers,0.9251,0.9251,1080,1920
train,13_1_0338,Left Hand Tool,Tweezers,1.0,0.5069,1080,1920
train,01_1_0548,Right Hand Tool,Bipolar Forceps,1.0,1.0,1080,1920
train,13_1_1078,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,06_1_0568,Left Hand Tool,Suction Cannula,1.0,1.0,1080,1920
train,15_1_0503,Two Hands Tool,Raspatory,0.9995,0.9995,1080,1920
train,08_1_1138,Left Hand Tool,Suction Cannula,0.9374,0.9142,1080,1920
train,06_1_0417,Left Hand Tool,Tweezers,0.9954,0.4665,1080,1920
train,02_1_0512,Left Hand Tool,Tweezers,0.9985,0.2339,1080,1920
train,11_1_0537,Left Hand Tool,Scissors,0.0,0.0,1080,1920
train,01_1_0477,Right Hand Tool,Scalpel,1.0,0.976,1080,1920
train,02_1_0452,Right Hand Tool,Gauze,0.9943,0.9943,1080,1920
train,01_1_0346,Left Hand Tool,Gauze,0.9094,0.5191,1080,1920
train,01_1_0429,Left Hand Tool,Tweezers,0.9653,0.4834,1080,1920
train,15_1_0168,Left Hand Tool,Gauze,1.0,1.0,1080,1920
train,06_1_1457,Left Hand Tool,Suction Cannula,0.8919,0.5082,1080,1920
train,11_1_1041,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,06_1_0684,Left Hand Tool,Tweezers,0.9999,0.9902,1080,1920
train,13_1_0633,Right Hand Tool,Scalpel,0.3786,0.2685,1080,1920
train,01_1_0240,Left Hand Tool,Gauze,0.9829,0.9829,1080,1920
train,11_1_0858,Left Hand Tool,Tweezers,1.0,0.6679,1080,1920
train,06_1_0655,Right Hand Tool,Gauze,0.9973,0.9973,1080,1920
train,02_1_0469,Left Hand Tool,Tweezers,0.9981,0.9981,1080,1920
train,12_1_0818,Left Hand Tool,Retractor,1.0,1.0,1080,1920
train,08_1_0806,Left Hand Tool,Tweezers,0.999,0.7927,1080,1920
train,13_1_0629,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,06_1_0588,Right Hand Tool,Raspatory,0.9901,0.8849,1080,1920
train,01_1_0608,Right Hand Tool,Needle Holders,0.9793,0.9695,1080,1920
train,01_1_0498,Right Hand Tool,Bipolar Forceps,0.9904,0.9798,1080,1920
train,06_1_1171,Right Hand Tool,Needle Holders,0.9811,0.8236,1080,1920
train,06_1_0498,Left Hand Tool,Suction Cannula,0.9035,0.9035,1080,1920
train,02_1_0489,Left Hand Tool,Tweezers,0.998,0.9524,1080,1920
train,01_1_1026,Right Hand Tool,Needle Holders,0.9935,0.9935,1080,1920
train,11_1_0646,Left Hand Tool,Tweezers,1.0,0.9965,1080,1920
train,02_1_0520,Left Hand Tool,Tweezers,1.0,0.9976,1080,1920
train,06_1_0418,Right Hand Tool,Scissors,0.9994,0.9255,1080,1920
train,12_1_0527,Right Hand Tool,Suction Cannula,1.0,0.4489,1080,1920
train,08_1_1097,Left Hand Tool,Suction Cannula,0.8671,0.5678,1080,1920
train,13_1_0985,Left Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,01_1_0926,Right Hand Tool,Needle Holders,0.9986,0.9986,1080,1920
train,01_1_1163,Right Hand Tool,Needle Holders,0.9995,0.9995,1080,1920
train,15_1_0617,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0520,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,01_1_0744,Right Hand Tool,Scissors,0.9567,0.9567,1080,1920
train,01_1_0671,Left Hand Tool,Tweezers,1.0,0.9719,1080,1920
train,08_1_0551,Left Hand Tool,Suction Cannula,0.9979,0.3274,1080,1920
train,15_1_0444,Right Hand Tool,Raspatory,0.9963,0.9963,1080,1920
train,08_1_0485,Right Hand Tool,Mouth Gag,1.0,0.0018,1080,1920
train,06_1_0592,Right Hand Tool,Scissors,0.9918,0.8559,1080,1920
train,15_1_0529,Right Hand Tool,Raspatory,0.9849,0.7032,1080,1920
train,08_1_0624,Left Hand Tool,Suction Cannula,0.9998,0.8399,1080,1920
train,01_1_1130,Right Hand Tool,Needle Holders,0.9953,0.9953,1080,1920
train,11_1_0502,Right Hand Tool,Gauze,1.0,0.3169,1080,1920
train,02_1_0480,Right Hand Tool,Scissors,0.9942,0.6649,1080,1920
train,11_1_0414,Left Hand Tool,Tweezers,1.0,0.9667,1080,1920
train,13_1_1162,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,01_1_0307,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,13_1_0856,Right Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,01_1_0682,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,06_1_1175,Right Hand Tool,Needle Holders,0.9993,0.9298,1080,1920
train,12_1_0645,Right Hand Tool,Suction Cannula,1.0,0.0567,1080,1920
train,11_1_1258,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0201,Left Hand Tool,Gauze,1.0,0.9951,1080,1920
train,11_1_0774,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0870,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,01_1_1104,Right Hand Tool,Needle Holders,0.9965,0.9965,1080,1920
train,13_1_0668,Right Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,02_1_0490,Right Hand Tool,Bipolar Forceps,0.9987,0.6841,1080,1920
train,01_1_1009,Right Hand Tool,Needle Holders,0.9951,0.9951,1080,1920
train,13_1_0602,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0660,Right Hand Tool,Scissors,1.0,0.8046,1080,1920
train,06_1_1355,Right Hand Tool,Needle Holders,0.9989,0.7438,1080,1920
train,11_1_1275,Right Hand Tool,Needle Holders,1.0,0.9608,1080,1920
train,01_1_0588,Right Hand Tool,Bipolar Forceps,1.0,1.0,1080,1920
train,02_1_0493,Right Hand Tool,Bipolar Forceps,1.0,0.6324,1080,1920
train,06_1_0384,Left Hand Tool,Suction Cannula,1.0,0.4101,1080,1920
train,06_1_1408,Right Hand Tool,Scissors,1.0,0.656,1080,1920
train,01_1_0248,Left Hand Tool,Gauze,0.9953,0.9953,1080,1920
train,13_1_0525,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,11_1_0486,Right Hand Tool,Gauze,1.0,1.0,1080,1920
train,11_1_0990,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0490,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0736,Right Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,13_1_0774,Right Hand Tool,Tweezers,0.1264,0.1264,1080,1920
train,06_1_1439,Left Hand Tool,Suction Cannula,0.9683,0.5933,1080,1920
train,01_1_0889,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_0509,Left Hand Tool,Tweezers,0.993,0.993,1080,1920
train,08_1_0644,Left Hand Tool,Tweezers,0.9832,0.8851,1080,1920
train,08_1_1047,Right Hand Tool,Scissors,0.9969,0.3213,1080,1920
train,13_1_1028,Right Hand Tool,Tweezers,0.1031,0.1031,1080,1920
train,06_1_0299,Two Hands Tool,Syringe,0.9966,0.6591,1080,1920
train,15_1_0649,Left Hand Tool,Tweezers,0.9975,0.9962,1080,1920
train,08_1_1342,Left Hand Tool,Needle Holders,0.9997,0.9099,1080,1920
train,11_1_1211,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_0738,Right Hand Tool,Tweezers,0.0,0.0,1080,1920
train,15_1_0350,Right Hand Tool,Scissors,1.0,0.6284,1080,1920
train,08_1_0339,Right Hand Tool,Scalpel,0.9959,0.0,1080,1920
train,01_1_0389,Right Hand Tool,Bipolar Forceps,0.9997,0.9997,1080,1920
train,06_1_1384,Left Hand Tool,Suction Cannula,1.0,0.3052,1080,1920
train,01_1_0689,Left Hand Tool,Tweezers,1.0,0.1459,1080,1920
train,13_1_0704,Left Hand Tool,Needle Holders,0.8032,0.8032,1080,1920
train,06_1_0469,Right Hand Tool,Scalpel,1.0,0.9618,1080,1920
train,08_1_1447,Two Hands Tool,Needle Holders,0.9983,0.3575,1080,1920
train,12_1_0661,Right Hand Tool,Suction Cannula,1.0,0.1803,1080,1920
train,12_1_0476,Two Hands Tool,Suction Cannula,1.0,0.647,1080,1920
train,13_1_0734,Left Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,06_1_0428,Left Hand Tool,Tweezers,0.9873,0.9873,1080,1920
train,01_1_0668,Left Hand Tool,Tweezers,0.9963,0.9963,1080,1920
train,06_1_0648,Right Hand Tool,Scissors,1.0,0.9293,1080,1920
train,01_1_0572,Left Hand Tool,Gauze,0.9987,0.7845,1080,1920
train,06_1_1134,Left Hand Tool,Tweezers,0.9751,0.805,1080,1920
train,08_1_0411,Left Hand Tool,Tweezers,1.0,0.9719,1080,1920
train,11_1_0365,Two Hands Tool,Scalpel,1.0,1.0,1080,1920
train,11_1_0995,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_1067,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,08_1_0820,Right Hand Tool,Scissors,1.0,0.9389,1080,1920
train,02_1_0507,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,01_1_0423,Right Hand Tool,Bipolar Forceps,0.9998,0.9998,1080,1920
train,01_1_0661,Left Hand Tool,Gauze,1.0,0.8981,1080,1920
train,08_1_0721,Right Hand Tool,Raspatory,0.9955,0.9641,1080,1920
train,02_1_0283,Right Hand Tool,Syringe,0.9998,0.9998,1080,1920
train,15_1_0384,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,12_1_0393,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,13_1_1056,Right Hand Tool,Needle Holders,0.0,0.0,1080,1920
train,11_1_0479,Left Hand Tool,Retractor,1.0,1.0,1080,1920
train,01_1_0669,Right Hand Tool,Bipolar Forceps,0.9987,0.9693,1080,1920
train,13_1_0402,Right Hand Tool,Needle Holders,1.0,1.0,1080,1920
train,13_1_0776,Right Hand Tool,Tweezers,0.0158,0.0158,1080,1920
train,11_1_0682,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,02_1_0502,Right Hand Tool,Bipolar Forceps,0.9948,0.7345,1080,1920
train,11_1_0562,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,15_1_0178,Right Hand Tool,Syringe,1.0,1.0,1080,1920
train,02_1_0460,Right Hand Tool,Gauze,0.9972,0.6507,1080,1920
train,13_1_0851,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,12_1_0545,Left Hand Tool,Forceps,1.0,0.3388,1080,1920
train,06_1_0927,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,11_1_0432,Right Hand Tool,Scissors,1.0,0.2994,1080,1920
train,15_1_0534,Right Hand Tool,Raspatory,0.9991,0.9899,1080,1920
train,02_1_0432,Right Hand Tool,Scissors,0.9984,0.9984,1080,1920
train,13_1_0632,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_0994,Right Hand Tool,Raspatory,0.9979,0.8839,1080,1920
train,13_1_0953,Left Hand Tool,Tweezers,0.6752,0.6302,1080,1920
train,02_1_0506,Right Hand Tool,Bipolar Forceps,1.0,0.7366,1080,1920
train,08_1_0354,Right Hand Tool,Scalpel,0.9953,0.2971,1080,1920
train,13_1_0138,Left Hand Tool,Gauze,1.0,0.7998,1080,1920
train,08_1_0660,Right Hand Tool,Scalpel,0.9817,0.639,1080,1920
train,11_1_0984,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,11_1_1045,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_0586,Right Hand Tool,Raspatory,1.0,0.913,1080,1920
train,15_1_0378,Right Hand Tool,Scalpel,0.9996,0.9996,1080,1920
train,12_1_0524,Right Hand Tool,Suction Cannula,1.0,1.0,1080,1920
train,13_1_0717,Right Hand Tool,Tweezers,0.0532,0.0532,1080,1920
train,15_1_0563,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,02_1_0389,Left Hand Tool,Gauze,0.9745,0.9745,1080,1920
train,15_1_0176,Right Hand Tool,Syringe,1.0,1.0,1080,1920
train,11_1_0401,Right Hand Tool,Gauze,1.0,1.0,1080,1920
train,06_1_1413,Right Hand Tool,Scissors,0.9948,0.9777,1080,1920
train,02_1_0625,Left Hand Tool,Tweezers,0.8963,0.8963,1080,1920
train,11_1_0635,Right Hand Tool,Tweezers,1.0,0.4007,1080,1920
train,08_1_0739,Left Hand Tool,Suction Cannula,1.0,0.8592,1080,1920
train,01_1_0886,Right Hand Tool,Needle Holders,0.9751,0.9751,1080,1920
train,01_1_0616,Right Hand Tool,Needle Holders,0.9994,0.9994,1080,1920
train,11_1_0602,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,02_1_0415,Left Hand Tool,Tweezers,0.9956,0.9956,1080,1920
train,13_1_0309,Left Hand Tool,Tweezers,0.4435,0.4421,1080,1920
train,08_1_0482,Right Hand Tool,Mouth Gag,0.9798,0.0302,1080,1920
train,13_1_0330,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_1147,Right Hand Tool,Needle Holders,0.9989,0.6758,1080,1920
train,08_1_1234,Left Hand Tool,Tweezers,1.0,0.8829,1080,1920
train,08_1_1298,Right Hand Tool,Needle Holders,1.0,0.4859,1080,1920
train,15_1_0581,Left Hand Tool,Tweezers,1.0,0.9983,1080,1920
train,15_1_0399,Right Hand Tool,Raspatory,0.9976,0.9976,1080,1920
train,08_1_1656,Right Hand Tool,Needle Holders,0.9966,0.6175,1080,1920
train,01_1_0735,Right Hand Tool,Scalpel,1.0,1.0,1080,1920
train,06_1_0489,Left Hand Tool,Mouth Gag,1.0,0.011,1080,1920
train,15_1_0305,Right Hand Tool,Scissors,1.0,1.0,1080,1920
train,06_1_1049,Right Hand Tool,Raspatory,0.992,0.992,1080,1920
train,13_1_0743,Right Hand Tool,Needle Holders,0.7952,0.7952,1080,1920
train,12_1_1309,Right Hand Tool,Suction Cannula,1.0,1.0,1080,1920
train,11_1_0736,Left Hand Tool,Tweezers,1.0,0.9796,1080,1920
train,08_1_0515,Left Hand Tool,Suction Cannula,0.9865,0.3133,1080,1920
train,11_1_0732,Right Hand Tool,Scissors,1.0,0.908,1080,1920
train,11_1_0448,Left Hand Tool,Tweezers,1.0,1.0,1080,1920
train,06_1_0912,Right Hand Tool,Scissors,0.9503,0.8841,1080,1920
train,08_1_1391,Right Hand Tool,Mouth Gag,0.9994,0.035,1080,1920
train,06_1_0855,Right Hand Tool,Scissors,0.9916,0.8939,1080,1920
train,02_1_0451,Right Hand Tool,Scissors,0.9682,0.9682,1080,1920
train,08_1_1511,Right Hand Tool,Needle Holders,0.9877,0.9877,1080,1920
train,01_1_0518,Two Hands Tool,Gauze,0.9978,0.943,1080,1920
train,11_1_0965,Right Hand Tool,Syringe,1.0,0.9714,1080,1920
train,13_1_0747,Right Hand Tool,Needle Holders,1.0,0.9599,1080,1920
train,02_1_0677,Left Hand Tool,Tweezers,0.9552,0.9552,1080,1920
train,01_1_0455,Left Hand Tool,Tweezers,1.0,0.8046,1080,1920
train,06_1_1319,Right Hand Tool,Needle Holders,0.9975,0.9975,1080,1920
train,06_1_1254,Right Hand Tool,Needle Holders,1.0,0.5629,1080,1920
